time,displacement,force,sample,type,height,area
42.952,-0.02516,0.03366,S1,C,0.525333333,0.868
43.052,-0.02026,0.03468,S1,C,0.525333333,0.868
43.152,-0.01533,0.03906,S1,C,0.525333333,0.868
43.252,-0.01036,0.04116,S1,C,0.525333333,0.868
43.352,-0.00581,0.04509,S1,C,0.525333333,0.868
43.452,-0.00044,0.04852,S1,C,0.525333333,0.868
43.552,0.00413,0.05362,S1,C,0.525333333,0.868
43.652,0.0098,0.06848,S1,C,0.525333333,0.868
43.752,0.01472,0.09146,S1,C,0.525333333,0.868
43.852,0.01993,0.1414,S1,C,0.525333333,0.868
43.952,0.02481,0.20811,S1,C,0.525333333,0.868
44.052,0.02944,0.28475,S1,C,0.525333333,0.868
44.152,0.03454,0.39368,S1,C,0.525333333,0.868
44.252,0.03906,0.52504,S1,C,0.525333333,0.868
44.352,0.04466,0.7664,S1,C,0.525333333,0.868
44.438,0.04889,1.00145,S1,C,0.525333333,0.868
44.439,0.04893,1.00359,S1,C,0.525333333,0.868
44.44,0.04897,1.00569,S1,C,0.525333333,0.868
44.54,0.04966,0.98862,S1,C,0.525333333,0.868
44.64,0.04685,0.73234,S1,C,0.525333333,0.868
44.74,0.04031,0.3399,S1,C,0.525333333,0.868
44.84,0.03528,0.17864,S1,C,0.525333333,0.868
44.94,0.02988,0.07717,S1,C,0.525333333,0.868
45.04,0.02469,0.03475,S1,C,0.525333333,0.868
45.14,0.01968,0.02102,S1,C,0.525333333,0.868
45.24,0.01454,0.01573,S1,C,0.525333333,0.868
45.34,0.01006,0.01149,S1,C,0.525333333,0.868
45.44,0.00501,0.01039,S1,C,0.525333333,0.868
45.54,0.00027,0.00842,S1,C,0.525333333,0.868
45.64,-0.005,0.00566,S1,C,0.525333333,0.868
45.74,-0.01006,0.00332,S1,C,0.525333333,0.868
45.84,-0.01529,-0.00028,S1,C,0.525333333,0.868
45.94,-0.02036,-0.00413,S1,C,0.525333333,0.868
46.04,-0.02494,-0.00772,S1,C,0.525333333,0.868
46.14,-0.03013,-0.01266,S1,C,0.525333333,0.868
46.24,-0.03473,-0.01974,S1,C,0.525333333,0.868
46.34,-0.04002,-0.03192,S1,C,0.525333333,0.868
46.44,-0.04493,-0.04692,S1,C,0.525333333,0.868
46.54,-0.05031,-0.07333,S1,C,0.525333333,0.868
46.64,-0.05536,-0.09948,S1,C,0.525333333,0.868
46.74,-0.0602,-0.13146,S1,C,0.525333333,0.868
46.84,-0.06529,-0.17157,S1,C,0.525333333,0.868
46.94,-0.06973,-0.21253,S1,C,0.525333333,0.868
47.04,-0.07506,-0.27712,S1,C,0.525333333,0.868
47.14,-0.07979,-0.3477,S1,C,0.525333333,0.868
47.24,-0.08508,-0.45242,S1,C,0.525333333,0.868
47.34,-0.09016,-0.57282,S1,C,0.525333333,0.868
47.44,-0.09535,-0.73403,S1,C,0.525333333,0.868
47.54,-0.10044,-0.9048,S1,C,0.525333333,0.868
47.616,-0.10339,-1.00143,S1,C,0.525333333,0.868
47.617,-0.10344,-1.00373,S1,C,0.525333333,0.868
47.618,-0.10349,-1.00609,S1,C,0.525333333,0.868
47.718,-0.10533,-1.03551,S1,C,0.525333333,0.868
47.818,-0.1017,-0.79075,S1,C,0.525333333,0.868
47.918,-0.09569,-0.50744,S1,C,0.525333333,0.868
48.018,-0.09016,-0.33562,S1,C,0.525333333,0.868
48.118,-0.08575,-0.23982,S1,C,0.525333333,0.868
48.218,-0.0804,-0.15135,S1,C,0.525333333,0.868
48.318,-0.07582,-0.09884,S1,C,0.525333333,0.868
48.418,-0.07034,-0.04966,S1,C,0.525333333,0.868
48.518,-0.06545,-0.02015,S1,C,0.525333333,0.868
48.618,-0.06016,0.00233,S1,C,0.525333333,0.868
48.718,-0.05528,0.01373,S1,C,0.525333333,0.868
48.818,-0.05059,0.02053,S1,C,0.525333333,0.868
48.918,-0.04539,0.02518,S1,C,0.525333333,0.868
49.018,-0.04094,0.02741,S1,C,0.525333333,0.868
49.118,-0.03544,0.02955,S1,C,0.525333333,0.868
49.218,-0.03059,0.03158,S1,C,0.525333333,0.868
49.318,-0.02518,0.03373,S1,C,0.525333333,0.868
49.418,-0.02027,0.03598,S1,C,0.525333333,0.868
49.518,-0.01535,0.03835,S1,C,0.525333333,0.868
49.618,-0.01037,0.04109,S1,C,0.525333333,0.868
49.718,-0.00583,0.04368,S1,C,0.525333333,0.868
49.818,-0.00045,0.04888,S1,C,0.525333333,0.868
49.918,0.00411,0.05421,S1,C,0.525333333,0.868
50.018,0.00979,0.06606,S1,C,0.525333333,0.868
50.118,0.01471,0.08669,S1,C,0.525333333,0.868
50.218,0.01991,0.13457,S1,C,0.525333333,0.868
50.318,0.02479,0.19785,S1,C,0.525333333,0.868
50.418,0.02941,0.27319,S1,C,0.525333333,0.868
50.518,0.03452,0.37891,S1,C,0.525333333,0.868
50.618,0.03904,0.50454,S1,C,0.525333333,0.868
50.718,0.04465,0.74115,S1,C,0.525333333,0.868
50.818,0.0494,0.99691,S1,C,0.525333333,0.868
50.82,0.04947,1.00047,S1,C,0.525333333,0.868
50.821,0.04951,1.00227,S1,C,0.525333333,0.868
50.822,0.04954,1.00408,S1,C,0.525333333,0.868
50.922,0.05065,1.02569,S1,C,0.525333333,0.868
51.022,0.04761,0.74331,S1,C,0.525333333,0.868
51.122,0.04124,0.35164,S1,C,0.525333333,0.868
51.222,0.03589,0.17385,S1,C,0.525333333,0.868
51.322,0.03071,0.07627,S1,C,0.525333333,0.868
51.422,0.02544,0.03354,S1,C,0.525333333,0.868
51.522,0.02085,0.01989,S1,C,0.525333333,0.868
51.622,0.01566,0.0132,S1,C,0.525333333,0.868
51.722,0.01121,0.01129,S1,C,0.525333333,0.868
51.822,0.00603,0.00766,S1,C,0.525333333,0.868
51.922,0.00097,0.00617,S1,C,0.525333333,0.868
52.022,-0.00421,0.00321,S1,C,0.525333333,0.868
52.122,-0.00939,6e-04,S1,C,0.525333333,0.868
52.222,-0.01426,-0.00301,S1,C,0.525333333,0.868
52.322,-0.01927,-0.00568,S1,C,0.525333333,0.868
52.422,-0.02373,-0.00828,S1,C,0.525333333,0.868
52.522,-0.02904,-0.01293,S1,C,0.525333333,0.868
52.622,-0.03382,-0.01861,S1,C,0.525333333,0.868
52.722,-0.0392,-0.03204,S1,C,0.525333333,0.868
52.822,-0.04435,-0.04883,S1,C,0.525333333,0.868
52.922,-0.04941,-0.07061,S1,C,0.525333333,0.868
53.022,-0.05448,-0.09735,S1,C,0.525333333,0.868
53.122,-0.05898,-0.12377,S1,C,0.525333333,0.868
53.222,-0.06412,-0.16088,S1,C,0.525333333,0.868
53.322,-0.0687,-0.20049,S1,C,0.525333333,0.868
53.422,-0.07414,-0.26613,S1,C,0.525333333,0.868
53.522,-0.0791,-0.33858,S1,C,0.525333333,0.868
53.622,-0.0843,-0.44051,S1,C,0.525333333,0.868
53.722,-0.08949,-0.56314,S1,C,0.525333333,0.868
53.822,-0.09412,-0.6977,S1,C,0.525333333,0.868
53.922,-0.09938,-0.8683,S1,C,0.525333333,0.868
54.015,-0.1033,-1.00007,S1,C,0.525333333,0.868
54.016,-0.10336,-1.00232,S1,C,0.525333333,0.868
54.017,-0.10341,-1.00462,S1,C,0.525333333,0.868
54.117,-0.10522,-1.03425,S1,C,0.525333333,0.868
54.217,-0.10161,-0.7915,S1,C,0.525333333,0.868
54.317,-0.09554,-0.5034,S1,C,0.525333333,0.868
54.417,-0.09004,-0.33654,S1,C,0.525333333,0.868
54.517,-0.0856,-0.23847,S1,C,0.525333333,0.868
54.617,-0.08029,-0.1529,S1,C,0.525333333,0.868
54.717,-0.07572,-0.10001,S1,C,0.525333333,0.868
54.817,-0.07026,-0.05193,S1,C,0.525333333,0.868
54.917,-0.06538,-0.02266,S1,C,0.525333333,0.868
55.017,-0.06005,0.00025,S1,C,0.525333333,0.868
55.117,-0.05515,0.01085,S1,C,0.525333333,0.868
55.217,-0.05043,0.01844,S1,C,0.525333333,0.868
55.317,-0.04526,0.02178,S1,C,0.525333333,0.868
55.417,-0.04081,0.02343,S1,C,0.525333333,0.868
55.517,-0.03535,0.02801,S1,C,0.525333333,0.868
55.617,-0.03051,0.02838,S1,C,0.525333333,0.868
55.717,-0.02509,0.03144,S1,C,0.525333333,0.868
55.817,-0.02017,0.03333,S1,C,0.525333333,0.868
55.917,-0.01519,0.03662,S1,C,0.525333333,0.868
56.017,-0.01024,0.03864,S1,C,0.525333333,0.868
56.117,-0.00569,0.04196,S1,C,0.525333333,0.868
56.217,-0.00035,0.0455,S1,C,0.525333333,0.868
56.317,0.00421,0.05087,S1,C,0.525333333,0.868
56.417,0.00986,0.06234,S1,C,0.525333333,0.868
56.517,0.01479,0.08199,S1,C,0.525333333,0.868
56.617,0.02005,0.12683,S1,C,0.525333333,0.868
56.717,0.02492,0.1893,S1,C,0.525333333,0.868
56.817,0.02958,0.2632,S1,C,0.525333333,0.868
56.917,0.03464,0.36361,S1,C,0.525333333,0.868
57.017,0.03915,0.4878,S1,C,0.525333333,0.868
57.117,0.04473,0.71584,S1,C,0.525333333,0.868
57.217,0.04948,0.9659,S1,C,0.525333333,0.868
57.235,0.05013,1.00104,S1,C,0.525333333,0.868
57.236,0.05017,1.00346,S1,C,0.525333333,0.868
57.237,0.05021,1.00595,S1,C,0.525333333,0.868
57.337,0.05189,1.07331,S1,C,0.525333333,0.868
57.437,0.04847,0.74707,S1,C,0.525333333,0.868
57.537,0.04236,0.36554,S1,C,0.525333333,0.868
57.637,0.03674,0.17182,S1,C,0.525333333,0.868
57.737,0.03202,0.08188,S1,C,0.525333333,0.868
57.837,0.02676,0.03596,S1,C,0.525333333,0.868
57.937,0.02233,0.02089,S1,C,0.525333333,0.868
58.037,0.01696,0.01445,S1,C,0.525333333,0.868
58.137,0.01228,0.01061,S1,C,0.525333333,0.868
58.237,0.00699,0.00776,S1,C,0.525333333,0.868
58.337,0.00172,0.00449,S1,C,0.525333333,0.868
58.437,-0.00307,0.00188,S1,C,0.525333333,0.868
58.537,-0.00825,-0.00036,S1,C,0.525333333,0.868
58.637,-0.01276,-0.00142,S1,C,0.525333333,0.868
58.737,-0.01791,-0.00452,S1,C,0.525333333,0.868
58.837,-0.02254,-0.00646,S1,C,0.525333333,0.868
58.937,-0.02794,-0.01203,S1,C,0.525333333,0.868
59.037,-0.033,-0.01778,S1,C,0.525333333,0.868
59.137,-0.03823,-0.02987,S1,C,0.525333333,0.868
59.237,-0.04341,-0.04751,S1,C,0.525333333,0.868
59.337,-0.04798,-0.06554,S1,C,0.525333333,0.868
59.437,-0.05314,-0.08994,S1,C,0.525333333,0.868
59.537,-0.05761,-0.11361,S1,C,0.525333333,0.868
59.637,-0.06289,-0.14957,S1,C,0.525333333,0.868
59.737,-0.06781,-0.19186,S1,C,0.525333333,0.868
59.837,-0.07319,-0.25513,S1,C,0.525333333,0.868
59.937,-0.07828,-0.32828,S1,C,0.525333333,0.868
60.037,-0.08308,-0.41675,S1,C,0.525333333,0.868
60.137,-0.08826,-0.53286,S1,C,0.525333333,0.868
60.237,-0.09258,-0.64201,S1,C,0.525333333,0.868
60.337,-0.09807,-0.81746,S1,C,0.525333333,0.868
60.437,-0.1026,-0.96967,S1,C,0.525333333,0.868
60.454,-0.10336,-1.00218,S1,C,0.525333333,0.868
60.455,-0.10341,-1.00451,S1,C,0.525333333,0.868
60.456,-0.10347,-1.00688,S1,C,0.525333333,0.868
60.556,-0.10528,-1.03513,S1,C,0.525333333,0.868
60.656,-0.10165,-0.7907,S1,C,0.525333333,0.868
60.756,-0.09561,-0.50247,S1,C,0.525333333,0.868
60.856,-0.09011,-0.33356,S1,C,0.525333333,0.868
60.956,-0.08569,-0.23729,S1,C,0.525333333,0.868
61.056,-0.08034,-0.15118,S1,C,0.525333333,0.868
61.156,-0.07578,-0.09708,S1,C,0.525333333,0.868
61.256,-0.07031,-0.04952,S1,C,0.525333333,0.868
61.356,-0.06542,-0.01989,S1,C,0.525333333,0.868
61.456,-0.06011,0.00261,S1,C,0.525333333,0.868
61.556,-0.05522,0.01311,S1,C,0.525333333,0.868
61.656,-0.05052,0.02097,S1,C,0.525333333,0.868
61.756,-0.04533,0.02448,S1,C,0.525333333,0.868
61.856,-0.04088,0.02744,S1,C,0.525333333,0.868
61.956,-0.0354,0.02974,S1,C,0.525333333,0.868
62.056,-0.03056,0.0317,S1,C,0.525333333,0.868
62.156,-0.02514,0.03401,S1,C,0.525333333,0.868
62.256,-0.02022,0.03555,S1,C,0.525333333,0.868
62.356,-0.01527,0.03946,S1,C,0.525333333,0.868
62.456,-0.01032,0.04157,S1,C,0.525333333,0.868
62.556,-0.00577,0.04383,S1,C,0.525333333,0.868
62.656,-4.00E-04,0.04885,S1,C,0.525333333,0.868
62.756,0.00415,0.05248,S1,C,0.525333333,0.868
62.856,0.00982,0.06486,S1,C,0.525333333,0.868
62.956,0.01475,0.08197,S1,C,0.525333333,0.868
63.056,0.01996,0.12299,S1,C,0.525333333,0.868
63.156,0.02485,0.18259,S1,C,0.525333333,0.868
63.256,0.02949,0.25491,S1,C,0.525333333,0.868
63.356,0.03458,0.35049,S1,C,0.525333333,0.868
63.456,0.0391,0.46937,S1,C,0.525333333,0.868
63.556,0.04469,0.69083,S1,C,0.525333333,0.868
63.656,0.04944,0.93604,S1,C,0.525333333,0.868
63.686,0.0506,1.00186,S1,C,0.525333333,0.868
63.687,0.05065,1.00505,S1,C,0.525333333,0.868
63.688,0.0507,1.00832,S1,C,0.525333333,0.868
63.788,0.05264,1.0957,S1,C,0.525333333,0.868
63.888,0.04912,0.75344,S1,C,0.525333333,0.868
63.988,0.0431,0.37341,S1,C,0.525333333,0.868
64.088,0.03746,0.17447,S1,C,0.525333333,0.868
64.188,0.03297,0.09051,S1,C,0.525333333,0.868
64.288,0.02764,0.04024,S1,C,0.525333333,0.868
64.388,0.02309,0.025,S1,C,0.525333333,0.868
64.488,0.01765,0.01726,S1,C,0.525333333,0.868
64.588,0.01278,0.01476,S1,C,0.525333333,0.868
64.688,0.00753,0.01052,S1,C,0.525333333,0.868
64.788,0.00233,0.00797,S1,C,0.525333333,0.868
64.888,-0.00219,0.00491,S1,C,0.525333333,0.868
64.988,-0.00739,0.00279,S1,C,0.525333333,0.868
65.088,-0.0119,0.0017,S1,C,0.525333333,0.868
65.188,-0.01718,-0.00181,S1,C,0.525333333,0.868
65.288,-0.02199,-0.00453,S1,C,0.525333333,0.868
65.388,-0.02736,-0.01005,S1,C,0.525333333,0.868
65.488,-0.0325,-0.01652,S1,C,0.525333333,0.868
65.588,-0.03748,-0.02798,S1,C,0.525333333,0.868
65.688,-0.04259,-0.04319,S1,C,0.525333333,0.868
65.788,-0.04705,-0.05907,S1,C,0.525333333,0.868
65.888,-0.05232,-0.08351,S1,C,0.525333333,0.868
65.988,-0.05692,-0.10671,S1,C,0.525333333,0.868
66.088,-0.06227,-0.1439,S1,C,0.525333333,0.868
66.188,-0.06736,-0.18693,S1,C,0.525333333,0.868
66.288,-0.07253,-0.24805,S1,C,0.525333333,0.868
66.388,-0.07761,-0.31781,S1,C,0.525333333,0.868
66.488,-0.08218,-0.39518,S1,C,0.525333333,0.868
66.588,-0.08737,-0.50608,S1,C,0.525333333,0.868
66.688,-0.09178,-0.61126,S1,C,0.525333333,0.868
66.788,-0.09738,-0.79147,S1,C,0.525333333,0.868
66.888,-0.1021,-0.95117,S1,C,0.525333333,0.868
66.919,-0.10336,-1.00053,S1,C,0.525333333,0.868
66.92,-0.10341,-1.00281,S1,C,0.525333333,0.868
66.921,-0.10346,-1.00511,S1,C,0.525333333,0.868
67.021,-0.10528,-1.03331,S1,C,0.525333333,0.868
67.121,-0.10168,-0.79014,S1,C,0.525333333,0.868
67.221,-0.09562,-0.5008,S1,C,0.525333333,0.868
67.321,-0.09012,-0.33296,S1,C,0.525333333,0.868
67.421,-0.08569,-0.23605,S1,C,0.525333333,0.868
67.521,-0.08035,-0.14973,S1,C,0.525333333,0.868
67.621,-0.07578,-0.09729,S1,C,0.525333333,0.868
67.721,-0.07032,-0.04875,S1,C,0.525333333,0.868
67.821,-0.06542,-0.02011,S1,C,0.525333333,0.868
67.921,-0.06012,0.00204,S1,C,0.525333333,0.868
68.021,-0.05523,0.013,S1,C,0.525333333,0.868
68.121,-0.05053,0.01951,S1,C,0.525333333,0.868
68.221,-0.04533,0.02434,S1,C,0.525333333,0.868
68.321,-0.04088,0.02624,S1,C,0.525333333,0.868
68.421,-0.03541,0.02943,S1,C,0.525333333,0.868
68.521,-0.03057,0.03068,S1,C,0.525333333,0.868
68.621,-0.02515,0.03352,S1,C,0.525333333,0.868
68.721,-0.02023,0.03593,S1,C,0.525333333,0.868
68.821,-0.01528,0.03838,S1,C,0.525333333,0.868
68.921,-0.01032,0.03956,S1,C,0.525333333,0.868
69.021,-0.00579,0.04183,S1,C,0.525333333,0.868
69.121,-4.00E-04,0.04617,S1,C,0.525333333,0.868
69.221,0.00414,0.05077,S1,C,0.525333333,0.868
69.321,0.00982,0.06188,S1,C,0.525333333,0.868
69.421,0.01475,0.07706,S1,C,0.525333333,0.868
69.521,0.01995,0.11488,S1,C,0.525333333,0.868
69.621,0.02484,0.17222,S1,C,0.525333333,0.868
69.721,0.02948,0.24222,S1,C,0.525333333,0.868
69.821,0.03457,0.33549,S1,C,0.525333333,0.868
69.921,0.03908,0.44807,S1,C,0.525333333,0.868
70.021,0.04468,0.66223,S1,C,0.525333333,0.868
70.121,0.04943,0.89999,S1,C,0.525333333,0.868
70.162,0.05116,1.00286,S1,C,0.525333333,0.868
70.163,0.05122,1.00685,S1,C,0.525333333,0.868
70.164,0.05128,1.0109,S1,C,0.525333333,0.868
70.264,0.05328,1.10061,S1,C,0.525333333,0.868
70.364,0.04983,0.75951,S1,C,0.525333333,0.868
70.464,0.0438,0.37772,S1,C,0.525333333,0.868
70.564,0.03821,0.17724,S1,C,0.525333333,0.868
70.664,0.03377,0.0924,S1,C,0.525333333,0.868
70.764,0.02838,0.03725,S1,C,0.525333333,0.868
70.864,0.02364,0.02272,S1,C,0.525333333,0.868
70.964,0.01821,0.01446,S1,C,0.525333333,0.868
71.064,0.01317,0.01174,S1,C,0.525333333,0.868
71.164,0.00812,0.00701,S1,C,0.525333333,0.868
71.264,0.00304,0.00486,S1,C,0.525333333,0.868
71.364,-0.00139,0.00419,S1,C,0.525333333,0.868
71.464,-0.00662,0.00143,S1,C,0.525333333,0.868
71.564,-0.01124,0.00086,S1,C,0.525333333,0.868
71.664,-0.0166,-0.00271,S1,C,0.525333333,0.868
71.764,-0.02158,-0.00544,S1,C,0.525333333,0.868
71.864,-0.0268,-0.01172,S1,C,0.525333333,0.868
71.964,-0.03196,-0.01846,S1,C,0.525333333,0.868
72.064,-0.0367,-0.02709,S1,C,0.525333333,0.868
72.164,-0.04179,-0.04107,S1,C,0.525333333,0.868
72.264,-0.0463,-0.0563,S1,C,0.525333333,0.868
72.364,-0.05166,-0.08201,S1,C,0.525333333,0.868
72.464,-0.05641,-0.10419,S1,C,0.525333333,0.868
72.564,-0.06176,-0.14297,S1,C,0.525333333,0.868
72.664,-0.06692,-0.18673,S1,C,0.525333333,0.868
72.764,-0.0718,-0.24141,S1,C,0.525333333,0.868
72.864,-0.07689,-0.30848,S1,C,0.525333333,0.868
72.964,-0.08138,-0.37985,S1,C,0.525333333,0.868
73.064,-0.08661,-0.48787,S1,C,0.525333333,0.868
73.164,-0.09119,-0.59447,S1,C,0.525333333,0.868
73.264,-0.09683,-0.77619,S1,C,0.525333333,0.868
73.364,-0.10171,-0.94348,S1,C,0.525333333,0.868
73.407,-0.10333,-1.00109,S1,C,0.525333333,0.868
73.408,-0.10338,-1.00333,S1,C,0.525333333,0.868
73.409,-0.10343,-1.00563,S1,C,0.525333333,0.868
73.509,-0.10525,-1.03685,S1,C,0.525333333,0.868
73.609,-0.10162,-0.78924,S1,C,0.525333333,0.868
73.709,-0.09557,-0.5006,S1,C,0.525333333,0.868
73.809,-0.09007,-0.33216,S1,C,0.525333333,0.868
73.909,-0.08563,-0.23526,S1,C,0.525333333,0.868
74.009,-0.08032,-0.14906,S1,C,0.525333333,0.868
74.109,-0.07575,-0.09643,S1,C,0.525333333,0.868
74.209,-0.07029,-0.04873,S1,C,0.525333333,0.868
74.309,-0.0654,-0.0204,S1,C,0.525333333,0.868
74.409,-0.06008,0.00091,S1,C,0.525333333,0.868
74.509,-0.0552,0.01221,S1,C,0.525333333,0.868
74.609,-0.05048,0.01875,S1,C,0.525333333,0.868
74.709,-0.04529,0.02326,S1,C,0.525333333,0.868
74.809,-0.04084,0.02658,S1,C,0.525333333,0.868
74.909,-0.0354,0.02902,S1,C,0.525333333,0.868
75.009,-0.03054,0.03062,S1,C,0.525333333,0.868
75.109,-0.02512,0.03263,S1,C,0.525333333,0.868
75.209,-0.0202,0.03468,S1,C,0.525333333,0.868
75.309,-0.01523,0.03835,S1,C,0.525333333,0.868
75.409,-0.01027,0.03923,S1,C,0.525333333,0.868
75.509,-0.00574,0.04276,S1,C,0.525333333,0.868
75.609,-0.00036,0.04573,S1,C,0.525333333,0.868
75.709,0.00417,0.05146,S1,C,0.525333333,0.868
75.809,0.00984,0.06093,S1,C,0.525333333,0.868
75.909,0.01476,0.07604,S1,C,0.525333333,0.868
76.009,0.02,0.11008,S1,C,0.525333333,0.868
76.109,0.02489,0.16426,S1,C,0.525333333,0.868
76.209,0.02951,0.23497,S1,C,0.525333333,0.868
76.309,0.03462,0.32431,S1,C,0.525333333,0.868
76.409,0.03912,0.43269,S1,C,0.525333333,0.868
76.509,0.04471,0.63843,S1,C,0.525333333,0.868
76.609,0.04945,0.86957,S1,C,0.525333333,0.868
76.657,0.05161,1.00079,S1,C,0.525333333,0.868
76.658,0.05167,1.00527,S1,C,0.525333333,0.868
76.659,0.05174,1.00983,S1,C,0.525333333,0.868
76.759,0.05362,1.08607,S1,C,0.525333333,0.868
76.859,0.05035,0.76263,S1,C,0.525333333,0.868
76.959,0.04421,0.37211,S1,C,0.525333333,0.868
77.059,0.03867,0.17476,S1,C,0.525333333,0.868
77.159,0.03418,0.09054,S1,C,0.525333333,0.868
77.259,0.02876,0.03645,S1,C,0.525333333,0.868
77.359,0.02393,0.02157,S1,C,0.525333333,0.868
77.459,0.0185,0.01348,S1,C,0.525333333,0.868
77.559,0.01342,0.01059,S1,C,0.525333333,0.868
77.659,0.00852,0.00638,S1,C,0.525333333,0.868
77.759,0.0035,0.00539,S1,C,0.525333333,0.868
77.859,-0.00095,0.00511,S1,C,0.525333333,0.868
77.959,-0.00619,0.00124,S1,C,0.525333333,0.868
78.059,-0.01091,-0.00075,S1,C,0.525333333,0.868
78.159,-0.01629,-0.0037,S1,C,0.525333333,0.868
78.259,-0.02134,-0.00603,S1,C,0.525333333,0.868
78.359,-0.02644,-0.01201,S1,C,0.525333333,0.868
78.459,-0.03158,-0.01851,S1,C,0.525333333,0.868
78.559,-0.03622,-0.02609,S1,C,0.525333333,0.868
78.659,-0.04134,-0.03976,S1,C,0.525333333,0.868
78.759,-0.04592,-0.05571,S1,C,0.525333333,0.868
78.859,-0.05132,-0.08052,S1,C,0.525333333,0.868
78.959,-0.05617,-0.10408,S1,C,0.525333333,0.868
79.059,-0.06145,-0.14206,S1,C,0.525333333,0.868
79.159,-0.06661,-0.18438,S1,C,0.525333333,0.868
79.259,-0.07132,-0.23373,S1,C,0.525333333,0.868
79.359,-0.07645,-0.29934,S1,C,0.525333333,0.868
79.459,-0.08095,-0.36783,S1,C,0.525333333,0.868
79.559,-0.0862,-0.47521,S1,C,0.525333333,0.868
79.659,-0.09092,-0.58606,S1,C,0.525333333,0.868
79.759,-0.09652,-0.76681,S1,C,0.525333333,0.868
79.859,-0.10149,-0.93707,S1,C,0.525333333,0.868
79.909,-0.10332,-1.00046,S1,C,0.525333333,0.868
79.91,-0.10337,-1.00277,S1,C,0.525333333,0.868
79.911,-0.10342,-1.00511,S1,C,0.525333333,0.868
80.011,-0.10523,-1.03461,S1,C,0.525333333,0.868
80.111,-0.10162,-0.78935,S1,C,0.525333333,0.868
80.211,-0.09554,-0.49831,S1,C,0.525333333,0.868
80.311,-0.09004,-0.32829,S1,C,0.525333333,0.868
80.411,-0.0856,-0.23212,S1,C,0.525333333,0.868
80.511,-0.08029,-0.14768,S1,C,0.525333333,0.868
80.611,-0.07573,-0.09522,S1,C,0.525333333,0.868
80.711,-0.07027,-0.04751,S1,C,0.525333333,0.868
80.811,-0.06539,-0.02035,S1,C,0.525333333,0.868
80.911,-0.06005,0.00268,S1,C,0.525333333,0.868
81.011,-0.05518,0.0136,S1,C,0.525333333,0.868
81.111,-0.05045,0.02027,S1,C,0.525333333,0.868
81.211,-0.04526,0.02455,S1,C,0.525333333,0.868
81.311,-0.04082,0.02677,S1,C,0.525333333,0.868
81.411,-0.03537,0.02818,S1,C,0.525333333,0.868
81.511,-0.03053,0.03071,S1,C,0.525333333,0.868
81.611,-0.02511,0.03364,S1,C,0.525333333,0.868
81.711,-0.02018,0.03519,S1,C,0.525333333,0.868
81.811,-0.0152,0.03828,S1,C,0.525333333,0.868
81.911,-0.01023,0.03982,S1,C,0.525333333,0.868
82.011,-0.0057,0.04236,S1,C,0.525333333,0.868
82.111,-0.00036,0.04683,S1,C,0.525333333,0.868
82.211,0.0042,0.04992,S1,C,0.525333333,0.868
82.311,0.00985,0.06007,S1,C,0.525333333,0.868
82.411,0.01478,0.07387,S1,C,0.525333333,0.868
82.511,0.02002,0.10693,S1,C,0.525333333,0.868
82.611,0.02492,0.15848,S1,C,0.525333333,0.868
82.711,0.02955,0.22715,S1,C,0.525333333,0.868
82.811,0.03464,0.31233,S1,C,0.525333333,0.868
82.911,0.03915,0.41775,S1,C,0.525333333,0.868
83.011,0.04473,0.61712,S1,C,0.525333333,0.868
83.111,0.04947,0.84349,S1,C,0.525333333,0.868
83.165,0.05203,1.00085,S1,C,0.525333333,0.868
83.166,0.0521,1.00563,S1,C,0.525333333,0.868
83.167,0.05216,1.01047,S1,C,0.525333333,0.868
83.267,0.05387,1.07002,S1,C,0.525333333,0.868
83.367,0.05069,0.75645,S1,C,0.525333333,0.868
83.467,0.04449,0.36592,S1,C,0.525333333,0.868
83.567,0.03897,0.17158,S1,C,0.525333333,0.868
83.667,0.03444,0.08708,S1,C,0.525333333,0.868
83.767,0.02902,0.03565,S1,C,0.525333333,0.868
83.867,0.0241,0.02072,S1,C,0.525333333,0.868
83.967,0.01872,0.01355,S1,C,0.525333333,0.868
84.067,0.01362,0.01084,S1,C,0.525333333,0.868
84.167,0.00881,0.00799,S1,C,0.525333333,0.868
84.267,0.00383,0.00526,S1,C,0.525333333,0.868
84.367,-0.00066,0.00364,S1,C,0.525333333,0.868
84.467,-0.0059,0.00201,S1,C,0.525333333,0.868
84.567,-0.0107,0.00022,S1,C,0.525333333,0.868
84.667,-0.01609,-0.00376,S1,C,0.525333333,0.868
84.767,-0.02116,-0.00667,S1,C,0.525333333,0.868
84.867,-0.02615,-0.01145,S1,C,0.525333333,0.868
84.967,-0.03129,-0.0167,S1,C,0.525333333,0.868
85.067,-0.03589,-0.02572,S1,C,0.525333333,0.868
85.167,-0.04105,-0.03793,S1,C,0.525333333,0.868
85.267,-0.04568,-0.05257,S1,C,0.525333333,0.868
85.367,-0.0511,-0.0783,S1,C,0.525333333,0.868
85.467,-0.05599,-0.10235,S1,C,0.525333333,0.868
85.567,-0.06122,-0.1388,S1,C,0.525333333,0.868
85.667,-0.06636,-0.18153,S1,C,0.525333333,0.868
85.767,-0.07098,-0.22958,S1,C,0.525333333,0.868
85.867,-0.07613,-0.29434,S1,C,0.525333333,0.868
85.967,-0.08067,-0.36157,S1,C,0.525333333,0.868
86.067,-0.08595,-0.47014,S1,C,0.525333333,0.868
